order_id,customer_id,order_date,order_status
10824,514,2025-07-12,Delivered
10825,292,2025-12-23,Cancelled
10826,666,2025-03-03,Delivered
10827,61,2025-03-03,Delivered
10828,449,2026-02-26,Delivered
10829,137,2026-01-15,Processing
10830,784,2025-10-04,Delivered
10831,895,2026-03-07,Processing
10832,995,2025-04-25,Delivered
10833,700,2025-05-01,Delivered
10834,637,2026-06-09,Delivered
10835,106,2026-02-20,Delivered
10836,177,2025-06-12,Delivered
10837,290,2025-12-03,Delivered
10838,666,2026-01-14,Delivered
10839,875,2025-11-20,Delivered
10840,93,2025-06-22,Delivered
10841,886,2025-03-05,Processing
10842,552,2025-04-11,Shipped
10843,426,2025-11-18,Processing
10844,99,2025-03-07,Delivered
10845,28,2026-04-03,Cancelled
10846,379,2026-03-29,Delivered
10847,486,2025-09-16,Delivered
10848,104,2026-03-02,Processing
10849,369,2025-06-27,Cancelled
10850,789,2025-10-07,Delivered
10851,757,2025-12-10,Delivered
10852,893,2025-01-17,Delivered
10853,203,2025-10-23,Delivered
10854,162,2025-07-21,Cancelled
10855,631,2025-07-13,Delivered
10856,260,2025-05-29,Processing
10857,44,2026-01-10,Delivered
10858,140,2025-02-04,Processing
10859,249,2026-01-04,Cancelled
10860,144,2025-01-29,Delivered
10861,174,2025-08-09,Delivered
10862,145,2025-02-22,Processing
10863,21,2025-12-19,Delivered
10864,465,2026-01-27,Shipped
10865,407,2025-03-17,Delivered
10866,489,2026-05-09,Delivered
10867,95,2026-06-06,Processing
10868,146,2025-04-27,Delivered
10869,439,2025-10-07,Cancelled
10870,410,2025-06-24,Delivered
10871,325,2025-10-22,Shipped
10872,190,2026-03-27,Delivered
10873,872,2026-06-02,Delivered
10874,181,2025-01-21,Delivered
10875,281,2025-03-14,Shipped
10876,526,2025-02-05,Delivered
10877,357,2026-05-22,Cancelled
10878,187,2025-08-21,Delivered
10879,264,2026-05-12,Shipped
10880,697,2025-07-25,Shipped
10881,137,2026-03-02,Delivered
10882,70,2025-02-13,Delivered
10883,158,2025-04-01,Delivered
10884,779,2026-04-15,Delivered
10885,44,2026-04-12,Delivered
10886,988,2026-03-30,Shipped
10887,355,2025-11-29,Delivered
10888,978,2026-05-22,Shipped
10889,911,2026-04-15,Cancelled
10890,279,2025-01-21,Delivered
10891,98,2025-08-16,Delivered
10892,82,2026-01-11,Delivered
10893,118,2025-05-10,Processing
10894,573,2026-02-18,Delivered
10895,135,2025-03-12,Delivered
10896,182,2026-02-08,Returned
10897,275,2026-02-01,Delivered
10898,873,2025-12-03,Shipped
10899,94,2026-05-20,Delivered
10900,3,2025-10-03,Delivered
10901,30,2025-01-13,Shipped
10902,860,2025-01-03,Delivered
10903,481,2025-08-12,Shipped
10904,135,2025-06-24,Delivered
10905,88,2026-01-20,Processing
10906,145,2025-08-29,Delivered
10907,57,2025-01-14,Delivered
10908,914,2025-07-14,Delivered
10909,682,2026-02-01,Delivered
10910,287,2026-03-07,Delivered
10911,801,2025-11-02,Delivered
10912,123,2025-11-30,Delivered
10913,583,2026-02-14,Delivered
10914,788,2025-01-03,Delivered
10915,195,2026-03-28,Delivered
10916,643,2026-05-10,Delivered
10917,146,2026-02-21,Returned
10918,147,2026-01-26,Delivered
10919,53,2026-01-08,Delivered
10920,268,2025-02-21,Delivered
10921,602,2026-01-11,Processing
10922,912,2026-01-30,Delivered
10923,416,2025-05-22,Delivered
10924,799,2025-03-27,Delivered
10925,739,2026-04-09,Delivered
10926,86,2025-02-15,Processing
10927,307,2025-08-26,Delivered
10928,58,2025-01-10,Delivered
10929,532,2026-06-14,Processing
10930,927,2025-06-27,Delivered
10931,68,2025-01-06,Cancelled
10932,608,2025-11-03,Delivered
10933,458,2025-11-23,Shipped
10934,392,2025-12-22,Processing
10935,224,2026-01-30,Delivered
10936,194,2025-10-27,Shipped
10937,23,2026-06-10,Delivered
10938,108,2025-10-12,Delivered
10939,8,2025-11-26,Delivered
10940,390,2025-02-19,Delivered
10941,53,2026-01-13,Shipped
10942,813,2026-06-22,Delivered
10943,340,2025-05-24,Returned
10944,558,2025-03-01,Delivered
10945,242,2025-03-16,Delivered
10946,372,2025-01-03,Delivered
10947,916,2026-03-24,Delivered
10948,41,2025-10-02,Shipped
10949,125,2026-06-14,Shipped
10950,676,2025-08-03,Processing
10951,49,2026-04-30,Processing
10952,38,2025-11-25,Delivered
10953,199,2025-09-12,Delivered
10954,46,2026-01-22,Shipped
10955,393,2025-05-06,Delivered
10956,112,2025-11-20,Delivered
10957,847,2025-07-23,Delivered
10958,681,2025-06-21,Delivered
10959,558,2025-08-05,Delivered
10960,435,2025-09-02,Processing
10961,799,2025-12-02,Delivered
10962,110,2025-10-25,Delivered
10963,813,2025-07-01,Delivered
10964,690,2025-11-30,Processing
10965,629,2026-05-26,Returned
10966,373,2026-01-18,Shipped
10967,122,2025-07-18,Delivered
10968,253,2025-11-28,Cancelled
10969,696,2025-06-14,Delivered
10970,16,2025-08-30,Processing
10971,679,2025-08-15,Shipped
10972,119,2026-03-27,Delivered
10973,71,2025-07-15,Delivered
10974,57,2025-07-23,Delivered
10975,14,2026-04-03,Delivered
10976,340,2025-09-14,Shipped
10977,108,2026-06-13,Cancelled
10978,985,2025-09-29,Shipped
10979,384,2025-01-09,Delivered
10980,68,2025-07-20,Delivered
10981,541,2025-02-28,Delivered
10982,850,2026-01-28,Delivered
10983,625,2025-04-29,Delivered
10984,38,2026-02-03,Delivered
10985,847,2025-11-27,Delivered
10986,697,2025-09-24,Returned
10987,78,2026-06-04,Delivered
10988,26,2026-04-25,Processing
10989,369,2025-05-14,Delivered
10990,77,2025-12-21,Delivered
10991,757,2026-05-13,Shipped
10992,197,2025-04-17,Shipped
10993,872,2025-10-17,Delivered
10994,377,2025-05-27,Delivered
10995,90,2025-11-23,Delivered
10996,69,2026-02-19,Delivered
10997,386,2025-07-29,Cancelled
10998,649,2025-10-23,Delivered
10999,678,2026-02-02,Delivered
11000,136,2025-04-13,Cancelled
11001,101,2026-05-23,Delivered
11002,9,2025-07-28,Delivered
11003,527,2026-03-04,Delivered
11004,38,2026-01-28,Delivered
11005,251,2025-04-19,Delivered
11006,413,2025-12-14,Delivered
11007,908,2025-02-19,Delivered
11008,156,2025-04-15,Shipped
11009,123,2026-02-24,Shipped
11010,490,2026-01-08,Delivered
11011,439,2025-01-27,Delivered
11012,174,2025-09-30,Delivered
11013,894,2025-12-06,Delivered
11014,772,2025-10-28,Processing
11015,111,2026-04-25,Delivered
11016,118,2026-06-28,Delivered
11017,330,2025-09-22,Delivered
11018,667,2026-06-26,Delivered
11019,22,2025-06-15,Delivered
11020,548,2025-11-12,Processing
11021,482,2025-01-01,Cancelled
11022,114,2025-09-18,Cancelled
11023,530,2025-03-04,Cancelled
11024,912,2026-04-28,Cancelled
11025,24,2025-11-17,Delivered
11026,163,2025-07-20,Delivered
11027,266,2025-08-10,Shipped
11028,852,2025-06-01,Delivered
11029,945,2026-04-07,Delivered
11030,271,2025-08-05,Delivered
11031,632,2025-07-15,Delivered
11032,347,2025-07-21,Delivered
11033,352,2025-08-22,Delivered
11034,137,2025-05-21,Delivered
11035,107,2026-05-13,Processing
11036,142,2025-02-26,Delivered
11037,368,2026-05-19,Processing
11038,15,2025-05-22,Delivered
11039,864,2026-06-23,Delivered
11040,77,2025-04-16,Delivered
11041,109,2025-06-14,Delivered
11042,335,2025-08-03,Delivered
11043,573,2025-03-12,Shipped
11044,48,2025-03-31,Shipped
11045,161,2025-08-16,Cancelled
11046,954,2025-03-20,Delivered
11047,129,2025-12-15,Delivered
11048,157,2025-09-03,Delivered
11049,759,2025-09-29,Delivered
11050,25,2026-02-07,Delivered
11051,289,2025-04-26,Delivered
11052,215,2026-03-11,Delivered
11053,160,2026-06-14,Delivered
11054,141,2026-03-18,Delivered
11055,45,2025-06-21,Delivered
11056,159,2025-01-16,Delivered
11057,22,2025-02-25,Shipped
11058,677,2025-04-13,Delivered
11059,231,2025-10-11,Delivered
11060,271,2026-06-01,Delivered
11061,844,2025-10-05,Delivered
11062,496,2025-09-26,Processing
11063,4,2026-02-04,Shipped
11064,917,2026-05-18,Delivered
11065,117,2025-03-27,Delivered
11066,53,2025-11-16,Returned
11067,658,2025-02-01,Delivered
11068,320,2025-12-02,Processing
11069,262,2025-02-20,Delivered
11070,123,2025-03-20,Delivered
11071,361,2025-06-23,Shipped
11072,135,2026-05-16,Shipped
11073,855,2025-03-17,Shipped
11074,106,2025-11-12,Delivered
11075,830,2026-01-08,Delivered
11076,371,2025-03-22,Shipped
11077,748,2025-03-12,Delivered
11078,577,2025-03-12,Delivered
11079,553,2025-02-15,Processing
11080,167,2025-02-16,Delivered
11081,115,2026-02-26,Delivered
11082,104,2025-05-29,Shipped
11083,790,2025-05-10,Returned
11084,736,2026-04-01,Delivered
11085,268,2026-05-20,Delivered
11086,66,2025-09-01,Processing
11087,217,2026-04-19,Processing
11088,439,2026-01-17,Shipped
11089,280,2025-04-13,Delivered
11090,676,2026-05-04,Delivered
11091,997,2025-02-06,Delivered
11092,94,2026-06-04,Processing
11093,285,2025-11-29,Cancelled
11094,260,2026-02-01,Delivered
11095,150,2025-10-23,Delivered
11096,98,2025-04-17,Delivered
11097,33,2026-06-14,Returned
11098,834,2025-03-24,Delivered
11099,250,2025-10-15,Delivered
11100,317,2026-04-06,Delivered
11101,878,2025-08-03,Delivered
11102,671,2025-10-08,Delivered
11103,65,2026-04-04,Processing
11104,376,2025-12-10,Shipped
11105,270,2025-07-13,Delivered
11106,701,2025-06-07,Delivered
11107,594,2026-04-10,Cancelled
11108,544,2025-04-14,Delivered
11109,181,2025-02-03,Delivered
11110,713,2025-04-12,Cancelled
11111,26,2025-11-21,Processing
11112,79,2025-05-21,Processing
11113,177,2026-04-19,Delivered
11114,38,2025-01-31,Delivered
11115,116,2025-03-04,Delivered
11116,750,2025-03-28,Delivered
11117,924,2025-10-31,Shipped
11118,150,2025-03-02,Delivered
11119,131,2026-01-31,Shipped
11120,138,2025-11-30,Delivered
11121,137,2026-02-15,Delivered
11122,18,2025-10-11,Returned
11123,893,2026-04-11,Delivered
11124,106,2025-03-21,Delivered
11125,250,2025-03-18,Delivered
11126,5,2026-06-24,Delivered
11127,791,2025-12-27,Delivered
11128,604,2025-03-18,Delivered
11129,922,2026-05-24,Shipped
11130,678,2025-06-13,Processing
11131,158,2025-01-09,Delivered
11132,122,2025-06-24,Delivered
11133,555,2026-04-07,Delivered
11134,202,2025-11-03,Delivered
11135,377,2025-09-02,Delivered
11136,4,2025-05-02,Shipped
11137,31,2025-07-04,Delivered
11138,350,2025-02-01,Processing
11139,377,2025-11-06,Cancelled
11140,634,2026-01-07,Processing
11141,65,2025-02-25,Delivered
11142,331,2025-09-30,Delivered
11143,96,2026-04-09,Cancelled
11144,46,2026-04-01,Delivered
11145,242,2025-09-06,Processing
11146,81,2025-03-19,Delivered
11147,110,2026-06-18,Delivered
11148,161,2025-04-18,Shipped
11149,128,2025-09-30,Shipped
11150,44,2025-01-15,Shipped
11151,45,2026-01-05,Cancelled
11152,96,2025-10-31,Delivered
11153,25,2025-07-24,Delivered
11154,450,2025-04-23,Cancelled
11155,142,2025-09-10,Delivered
11156,138,2026-03-17,Shipped
11157,174,2025-07-05,Delivered
11158,503,2025-08-15,Delivered
11159,810,2026-06-12,Delivered
11160,645,2025-12-20,Delivered
11161,599,2025-01-01,Processing
11162,306,2026-02-24,Shipped
11163,549,2025-06-10,Delivered
11164,365,2025-06-10,Delivered
11165,107,2025-05-08,Delivered
11166,103,2025-05-31,Delivered
11167,146,2026-03-20,Delivered
11168,869,2026-04-16,Delivered
11169,361,2026-04-08,Delivered
11170,608,2025-01-30,Delivered
11171,186,2026-04-18,Delivered
11172,240,2025-03-21,Delivered
11173,62,2025-02-08,Delivered
11174,85,2025-08-28,Delivered
11175,746,2025-12-03,Delivered
11176,393,2025-10-07,Cancelled
11177,179,2025-04-26,Delivered
11178,710,2025-09-26,Processing
11179,122,2025-12-01,Delivered
11180,965,2025-11-08,Cancelled
11181,185,2025-02-22,Delivered
11182,178,2025-03-09,Shipped
11183,156,2025-02-03,Delivered
11184,61,2026-01-21,Shipped
11185,55,2025-09-06,Delivered
11186,481,2025-04-21,Delivered
11187,816,2025-04-04,Shipped
11188,692,2026-02-14,Delivered
11189,70,2025-06-28,Cancelled
11190,359,2025-02-16,Delivered
11191,52,2026-01-11,Delivered
11192,23,2025-07-21,Shipped
11193,494,2026-03-21,Delivered
11194,350,2025-10-24,Delivered
11195,41,2025-11-04,Shipped
11196,18,2026-05-08,Shipped
11197,985,2025-12-04,Cancelled
11198,15,2025-03-07,Delivered
11199,271,2026-02-26,Delivered
11200,324,2026-06-24,Delivered
11201,58,2026-05-08,Delivered
11202,84,2025-11-13,Shipped
11203,191,2025-03-16,Delivered
11204,649,2025-02-28,Delivered
11205,326,2026-01-21,Delivered
11206,466,2025-01-15,Shipped
11207,979,2025-08-19,Cancelled
11208,658,2025-07-18,Delivered
11209,263,2025-12-20,Delivered
11210,273,2025-02-04,Shipped
11211,438,2025-06-11,Delivered
11212,507,2026-04-16,Delivered
11213,320,2026-06-15,Delivered
11214,477,2026-02-27,Delivered
11215,12,2025-12-14,Delivered
11216,259,2025-05-27,Processing
11217,138,2026-01-09,Delivered
11218,64,2026-02-20,Delivered
11219,49,2026-05-09,Cancelled
11220,415,2025-09-13,Processing
11221,340,2025-04-13,Delivered
11222,125,2025-05-01,Delivered
11223,294,2026-02-23,Delivered
11224,313,2025-12-16,Delivered
11225,96,2025-02-11,Delivered
11226,487,2026-01-02,Delivered
11227,677,2025-01-29,Delivered
11228,693,2025-01-14,Delivered
11229,414,2026-04-30,Delivered
11230,330,2025-07-08,Delivered
11231,30,2025-10-22,Delivered
11232,142,2025-07-02,Delivered
11233,46,2025-02-06,Delivered
11234,947,2025-01-14,Delivered
11235,67,2025-06-08,Delivered
11236,75,2026-05-09,Delivered
11237,838,2025-11-25,Delivered
11238,918,2025-03-24,Cancelled
11239,655,2025-01-22,Returned
11240,3,2025-05-12,Delivered
11241,1,2026-04-10,Cancelled
11242,214,2026-04-01,Delivered
11243,71,2025-10-29,Delivered
11244,10,2025-09-24,Returned
11245,288,2026-01-30,Delivered
11246,917,2025-04-30,Shipped
11247,167,2025-09-03,Delivered
11248,501,2025-02-07,Delivered
11249,488,2025-09-02,Delivered
11250,124,2025-01-21,Delivered
11251,485,2025-04-20,Delivered
11252,105,2026-01-29,Delivered
11253,60,2026-02-14,Delivered
11254,560,2025-01-08,Returned
11255,56,2026-03-20,Shipped
11256,996,2025-11-24,Delivered
11257,91,2025-10-17,Delivered
11258,402,2026-05-26,Processing
11259,243,2025-12-27,Delivered
11260,63,2025-08-07,Delivered
11261,14,2026-02-10,Delivered
11262,444,2025-08-08,Cancelled
11263,715,2025-04-17,Delivered
11264,767,2025-10-13,Delivered
11265,305,2025-01-08,Delivered
11266,672,2025-07-08,Delivered
11267,518,2025-03-22,Delivered
11268,594,2025-04-18,Delivered
11269,313,2025-11-17,Delivered
11270,460,2025-12-12,Delivered
11271,714,2025-11-24,Delivered
11272,231,2025-10-29,Processing
11273,714,2025-07-19,Cancelled
11274,399,2026-02-23,Delivered
11275,82,2025-02-08,Delivered
11276,13,2025-11-03,Delivered
11277,201,2025-01-04,Delivered
11278,360,2025-03-18,Shipped
11279,764,2026-04-13,Delivered
11280,63,2025-06-28,Delivered
11281,706,2025-10-03,Shipped
11282,798,2025-06-01,Cancelled
11283,75,2025-06-13,Delivered
11284,782,2025-10-17,Delivered
11285,988,2026-01-13,Delivered
11286,598,2025-11-06,Processing
11287,683,2026-01-24,Shipped
11288,992,2025-07-02,Delivered
11289,419,2025-11-02,Delivered
11290,153,2025-03-13,Delivered
11291,761,2025-08-07,Delivered
11292,432,2025-06-22,Delivered
11293,390,2025-09-29,Delivered
11294,125,2026-04-13,Delivered
11295,641,2025-09-26,Shipped
11296,41,2025-01-20,Delivered
11297,889,2026-05-18,Delivered
11298,168,2025-05-27,Delivered
11299,63,2026-03-05,Processing
11300,270,2025-06-14,Delivered
11301,21,2025-11-06,Cancelled
11302,535,2026-06-02,Delivered
11303,857,2025-01-14,Cancelled
11304,760,2025-05-12,Cancelled
11305,63,2026-03-15,Delivered
11306,63,2025-09-20,Cancelled
11307,725,2025-08-13,Delivered
11308,889,2025-09-15,Delivered
11309,285,2025-08-22,Delivered
11310,319,2025-12-02,Delivered
11311,162,2026-02-13,Shipped
11312,845,2025-01-24,Shipped
11313,477,2025-09-28,Delivered
11314,142,2025-04-05,Delivered
11315,147,2025-05-22,Delivered
11316,840,2025-03-22,Delivered
11317,7,2025-10-01,Delivered
11318,166,2025-10-03,Cancelled
11319,367,2026-04-10,Delivered
11320,73,2025-07-27,Delivered
11321,46,2025-10-23,Processing
11322,728,2025-02-08,Delivered
11323,845,2025-10-15,Delivered
11324,740,2025-05-04,Delivered
11325,851,2025-10-10,Delivered
11326,366,2025-06-29,Returned
11327,724,2025-04-07,Delivered
11328,219,2025-07-10,Delivered
11329,508,2025-03-15,Delivered
11330,984,2026-03-23,Delivered
11331,111,2026-05-12,Shipped
11332,224,2026-04-29,Cancelled
11333,302,2025-04-26,Processing
11334,68,2026-06-19,Delivered
11335,40,2025-04-08,Delivered
11336,749,2025-11-24,Delivered
11337,966,2026-02-11,Delivered
11338,237,2025-11-09,Delivered
11339,44,2025-05-28,Delivered
11340,33,2025-12-08,Cancelled
11341,840,2026-05-10,Delivered
11342,288,2025-01-23,Delivered
11343,163,2025-04-15,Delivered
11344,299,2025-08-10,Delivered
11345,162,2025-01-15,Delivered
11346,310,2025-03-19,Delivered
11347,793,2025-11-18,Delivered
11348,400,2025-08-29,Delivered
11349,550,2025-01-18,Shipped
11350,202,2026-03-30,Delivered
11351,615,2026-03-19,Shipped
11352,509,2025-10-04,Delivered
11353,59,2026-02-28,Delivered
11354,383,2026-04-21,Cancelled
11355,127,2025-01-27,Delivered
11356,712,2026-05-29,Delivered
11357,255,2026-04-09,Processing
11358,993,2025-12-29,Delivered
11359,46,2026-01-18,Delivered
11360,677,2026-06-09,Delivered
11361,519,2026-01-17,Shipped
11362,658,2025-07-03,Cancelled
11363,153,2025-07-13,Delivered
11364,313,2026-04-07,Delivered
11365,700,2025-02-25,Delivered
11366,115,2025-08-18,Delivered
11367,112,2026-05-04,Delivered
11368,364,2025-01-28,Delivered
11369,340,2025-07-03,Delivered
11370,139,2026-03-01,Delivered
11371,147,2026-01-10,Cancelled
11372,137,2025-02-10,Delivered
11373,663,2026-04-29,Delivered
11374,487,2025-09-17,Delivered
11375,753,2026-03-17,Cancelled
11376,964,2025-03-25,Shipped
11377,297,2025-02-15,Shipped
11378,33,2026-03-16,Delivered
11379,24,2026-06-03,Processing
11380,146,2026-03-14,Delivered
11381,901,2025-05-16,Delivered
11382,340,2025-07-02,Delivered
11383,134,2025-06-21,Processing
11384,232,2026-06-23,Shipped
11385,408,2025-04-30,Cancelled
11386,489,2025-10-08,Cancelled
11387,76,2025-11-04,Delivered
11388,967,2025-10-04,Delivered
11389,358,2026-06-14,Delivered
11390,67,2025-10-22,Processing
11391,844,2025-02-22,Delivered
11392,37,2026-03-08,Processing
11393,864,2025-02-21,Delivered
11394,995,2025-03-13,Delivered
11395,559,2025-01-28,Delivered
11396,662,2026-04-14,Delivered
11397,178,2026-02-05,Cancelled
11398,914,2025-07-20,Delivered
11399,345,2026-04-11,Delivered
11400,606,2026-01-14,Delivered
11401,889,2025-06-26,Delivered
11402,964,2025-02-21,Delivered
11403,754,2025-03-20,Delivered
11404,149,2026-01-20,Processing
11405,951,2025-01-08,Delivered
11406,452,2025-08-02,Delivered
11407,898,2025-01-25,Delivered
11408,523,2026-03-26,Delivered
11409,152,2026-04-02,Delivered
11410,207,2026-04-06,Delivered
11411,363,2025-07-17,Delivered
11412,691,2025-04-04,Delivered
11413,162,2026-03-13,Delivered
11414,389,2026-06-11,Shipped
11415,186,2026-01-13,Cancelled
11416,729,2025-04-14,Delivered
11417,291,2025-02-08,Delivered
11418,38,2026-04-03,Delivered
11419,82,2025-12-30,Delivered
11420,31,2025-05-15,Processing
11421,319,2026-01-09,Shipped
11422,53,2025-08-20,Delivered
11423,57,2025-02-08,Delivered
11424,914,2025-02-16,Delivered
11425,813,2025-02-05,Delivered
11426,278,2025-04-05,Shipped
11427,980,2025-12-27,Delivered
11428,1,2026-06-09,Delivered
11429,431,2025-05-26,Delivered
11430,435,2026-01-03,Delivered
11431,283,2025-03-06,Delivered
11432,230,2025-08-16,Delivered
11433,281,2026-06-04,Delivered
11434,246,2025-06-30,Shipped
11435,603,2026-05-16,Cancelled
11436,67,2025-06-04,Delivered
11437,98,2026-06-19,Cancelled
11438,89,2026-03-11,Delivered
11439,130,2025-04-09,Shipped
11440,342,2026-01-07,Processing
11441,55,2025-12-28,Delivered
11442,806,2025-04-22,Processing
11443,147,2026-03-29,Delivered
11444,80,2025-06-18,Delivered
11445,522,2025-05-19,Delivered
11446,19,2025-08-19,Processing
11447,440,2025-08-27,Cancelled
11448,555,2025-09-10,Delivered
11449,106,2026-03-12,Delivered
11450,21,2026-02-26,Delivered
11451,201,2025-10-30,Returned
11452,49,2025-03-13,Delivered
11453,58,2025-09-20,Shipped
11454,126,2025-08-10,Delivered
11455,146,2025-03-18,Delivered
11456,346,2025-03-03,Delivered
11457,526,2026-04-16,Returned
11458,400,2025-06-06,Delivered
11459,73,2025-05-05,Cancelled
11460,85,2025-06-10,Delivered
11461,822,2026-06-25,Delivered
11462,370,2026-06-19,Shipped
11463,809,2025-04-16,Shipped
11464,208,2025-05-11,Cancelled
11465,432,2025-12-23,Delivered
11466,340,2025-01-02,Delivered
11467,163,2025-08-21,Delivered
11468,294,2026-01-04,Delivered
11469,322,2025-09-08,Returned
11470,99,2025-04-18,Delivered
